Epoch	Training Loss	Validation Loss	Time
110	0.009480504649002188	0.012877974625942963	288.53657388687134
111	0.0093522503191079	0.012849998976370054	287.90383291244507
112	0.009890545328719868	0.01312267457667206	287.38997173309326
113	0.009533177800225971	0.013397086993791163	286.7081458568573
114	0.009282165171469943	0.012703471900230008	286.70893836021423
115	0.00933111345211687	0.012768561319847192	288.58749318122864
116	0.009317023669173231	0.012987140915356576	288.0008816719055
117	0.009253957043631595	0.012825203477405012	287.67248368263245
118	0.009210793946706795	0.012583817488380842	287.6220898628235
119	0.00925674702713241	0.012841216970368155	288.179890871048
120	0.009294177263540804	0.012506382340299231	287.00164246559143
121	0.009220779330507255	0.012411730513641877	287.4321129322052
122	0.009248707944635852	0.013540392092961286	286.1148610115051
123	0.009304045290256028	0.012543014683095472	287.2742042541504
124	0.009030461242430813	0.012936170512278165	286.91479206085205
125	0.009132518326537893	0.012549563743440168	287.1890766620636
126	0.009316439970058175	0.013039554253087513	287.04198241233826
127	0.009040880019070722	0.012888092148516859	287.26985120773315
128	0.009234879328764874	0.012481826340912707	287.65702986717224
129	0.009004144488746141	0.012669485295191407	287.6651277542114
130	0.009133082110802288	0.013049241454739655	286.529812335968
131	0.009082139438360661	0.012596286766763245	287.35020422935486
132	0.00901039176507782	0.012243967686247612	287.3069224357605
133	0.00889000099469728	0.012504482525400817	287.38698649406433
134	0.008920724654044004	0.012531776945771915	287.42019176483154
135	0.008921929257149252	0.012510091565283281	287.2534658908844
136	0.008966849243995052	0.01246450696739235	287.52258491516113
137	0.00880586261957082	0.012278932279774122	287.98424434661865
138	0.009489674185874618	0.01319056360184082	286.3734860420227
139	0.008937852509369898	0.012979977331789476	287.8450999259949
140	0.00889438290917419	0.012229320310455347	287.89338397979736
141	0.00895710194466694	0.012364377899627601	287.27941727638245
142	0.008915744715624995	0.012441715924069285	286.79225492477417
143	0.008671476526578445	0.012234429878714894	287.7936301231384
144	0.008776095530828419	0.012307736540346273	288.6352608203888
145	0.008850091542096416	0.012102411627503378	288.14221000671387
146	0.008919198239314047	0.012149243249690958	287.6958124637604
147	0.008787543623553664	0.011962041707842477	288.39978313446045
148	0.008945175949818217	0.012760910521527486	284.42374324798584
149	0.008915408867340317	0.012186243730996336	286.72635293006897
150	0.008951278248877	0.01247519497493548	287.3936257362366
151	0.008999569297688826	0.012154171226679214	287.07297348976135
152	0.008785589644058938	0.012163610347280545	286.8432881832123
153	0.008809125366215614	0.012171879261066871	287.47743010520935
154	0.008785154839618458	0.012131321327095585	287.37986993789673
155	0.00886182833855529	0.012187664130968707	287.6230902671814
156	0.00894912054570133	0.012343956623226404	287.84778213500977
157	0.008767500335993788	0.01202973337577922	286.6708462238312
158	0.008760937664975233	0.01231931517499366	286.80302572250366
159	0.008733280965715915	0.011882294252115701	286.7444157600403
160	0.008629671425345634	0.011981985382070499	287.914612531662
161	0.009209500742666925	0.013206440838985145	286.10087490081787
162	0.008808382513260493	0.012085443794993418	288.093088388443
163	0.008667278734156904	0.011983542553415256	287.7425494194031
164	0.008671145558340533	0.012347528777484382	288.4742736816406
165	0.008780859419115456	0.012507112696766853	287.84050488471985
166	0.008648359674058286	0.01192177289963833	286.916743516922
167	0.008697644216447	0.01183732140011021	286.9357979297638
168	0.00866639655659752	0.01201222387940756	285.04500365257263
169	0.008611595063917172	0.011892438866198063	287.56535243988037
170	0.008632747276849009	0.011766050376796297	285.83664107322693
171	0.008662968631750265	0.01215276338293084	285.543270111084
172	0.008574205381804116	0.011860739472987396	288.4240643978119
173	0.008488401271519773	0.01222995005082339	287.6696755886078
174	0.008665822452610784	0.012021084282813328	287.50313806533813
175	0.00846739980129049	0.012252171257776874	288.258184671402
176	0.009063802513339861	0.011796142806165985	287.16653633117676
177	0.008601957802648235	0.011698077915103309	287.6677644252777
178	0.008592042100987494	0.011842473593008305	288.0589919090271
179	0.00848033853426509	0.011643543024547398	287.5754027366638
180	0.008484026922472656	0.011799475244645561	288.4682631492615
181	0.008555196054413447	0.011768421357763665	287.54441571235657
182	0.008530728084624082	0.012002140499784477	288.44092202186584
183	0.008526660777595011	0.01167757757606783	287.59540820121765
184	0.008765636051633299	0.012088623496570758	287.80557656288147
185	0.008556677095358147	0.01181855155820293	353.7506217956543
186	0.008707635555700336	0.012078389608567315	285.70688009262085
187	0.008586699207785285	0.011834834602528385	287.89069271087646
188	0.008659368777655966	0.011774652654172055	288.0576276779175
189	0.008424452153105506	0.011768756101706199	287.9902355670929
190	0.008482846558812355	0.011766052754995013	287.3817276954651
191	0.008445889486476043	0.011622878473385103	287.78304529190063
192	0.008639956724249461	0.011985886941796966	287.61500811576843
193	0.008439428718017223	0.011760402021796576	287.3993225097656
194	0.008332468272758974	0.011774986649730377	287.6825134754181
195	0.008409721369650465	0.011866116497133459	287.8720817565918
196	0.008461081523097417	0.012126569985412061	285.4697585105896
197	0.00851732187574487	0.01163250207901001	285.1564061641693
198	0.008490343500897623	0.011765478095704955	287.8875343799591
199	0.008440864850837955	0.0116268009047157	286.2765805721283
200	0.00843022325840432	0.011701528182519334	287.7586336135864
201	0.008186922084974468	0.01164575484913907	287.3312304019928
202	0.008397805886635464	0.011695856627609049	287.8309304714203
203	0.008414941954722987	0.011623369962243097	288.6402416229248
204	0.008317941684910669	0.01151213186260845	288.05956768989563
205	0.008262947909617504	0.011729275292184736	286.5855619907379
206	0.008370230605015573	0.01146315532137773	287.4008946418762
207	0.008351707196222292	0.011334001768513449	287.57963466644287
208	0.008482895451159354	0.011924517956296248	286.8788387775421
209	0.008273375805283608	0.012070915994367428	288.1829652786255
210	0.008315356462909903	0.01164170787004488	289.44682145118713
211	0.008401898566984275	0.011624577122607402	286.9927318096161
212	0.008215123058751961	0.011710742056103689	286.892600774765
213	0.008450471944355243	0.011655730827312385	288.10071206092834
214	0.008313472508014317	0.011786275094241969	288.6282813549042
215	0.00823858609180814	0.011531062091567687	287.08917903900146
216	0.008228410770406638	0.011386159591243736	287.0696048736572
217	0.008277563367774	0.011463735618495516	286.9655864238739
218	0.00828099102742402	0.011378679324739746	287.5536983013153
219	0.008385673981794729	0.011801669906292642	288.7415897846222
220	0.008422806213772751	0.011597505388116198	287.18139839172363
221	0.00842370724748202	0.011407421153437878	286.87441539764404
222	0.008362908920715876	0.011639135939601277	287.37583470344543
223	0.008303890434916512	0.011330824993949915	286.7108540534973
224	0.0081481144934759	0.011766556949753846	287.1027364730835
225	0.008423895744247688	0.011775502253190748	287.5708658695221
226	0.00825540281230826	0.011737616333578314	287.88555669784546
227	0.008185892225965658	0.011200307968205639	287.8317847251892
228	0.008190465376883612	0.011672429008675473	288.2850317955017
229	0.008357633078562705	0.011550033415135528	288.9737229347229
230	0.008379353511026087	0.011790498825056213	286.586971282959
231	0.008424240364922803	0.011467472616849201	288.82454919815063
232	0.008195992237616814	0.011253106258144336	287.67223715782166
233	0.00812738875737372	0.011304518557153642	287.4594237804413
234	0.008283028629662745	0.011336077935993671	287.2395784854889
235	0.008108977706593383	0.01124296069610864	288.2162425518036
236	0.008170451956379306	0.011317006245787655	287.3103630542755
237	0.008113664345222739	0.011202632449567318	288.31312918663025
238	0.008103464905489988	0.011202487063461117	288.69114232063293
239	0.008276244999231111	0.011373676958360843	288.17522859573364
240	0.008232567515725379	0.011180335622546929	288.05149698257446
241	0.008207755507859548	0.01136843061872891	288.55091309547424
242	0.008101855045510246	0.011139618715138308	287.41685914993286
243	0.00814470071387331	0.011196781881153584	287.80013608932495
244	0.0081782868641508	0.011217403624738966	288.01141476631165
245	0.008186273149427678	0.011238278056095754	288.2291786670685
246	0.00819436499364507	0.011343856425290661	287.0960102081299
247	0.008152717939523704	0.011227292707189918	288.1804609298706
248	0.008111383818140078	0.011020582119402076	288.4826440811157
249	0.008204248178366054	0.011255606160765248	288.0857195854187
